ID_HDC_G0;QA2_1V;AREA;BBX_LATMN;BBX_LONMN;BBX_LATMX;BBX_LONMX;GCPNT_LAT;GCPNT_LON;CTR_MN_NM;CTR_MN_ISO;XBRDR;XCTR_NBR;XC_NM_LST;XC_ISO_LST;GRGN_L1;GRGN_L2;UC_NM_MN;UC_NM_LST;UC_NM_SRC;H75_NBR;H90_NBR;H00_NBR;H75_AREA
5212;2;5;11.22086079;39.22885301;11.24530416;39.25041763;11.23471194;39.24043928;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Jifa;Jifa;;;;;
5213;2;2;8.430938614;39.02441403;8.44718155;39.0354723;8.439060049;39.02994285;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Qoqa;Qoqa;GISCO OSM;0;0;0;0
5214;2;4;8.024948774;39.0007053;8.049303707;39.02126522;8.03915575;39.0131333;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Bericha Korebta;Bericha Korebta;;;;;
5215;1;6;7.513621561;38.97089574;7.546079764;38.99231017;7.529850547;38.98304884;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Kersa;Kersa;GISCO OSM;1;1;1;2
5216;2;3;9.885778159;39.13382654;9.902046587;39.15456629;9.895268038;39.14567516;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Enwari;Enwari;GISCO OSM;0;1;1;0
5217;2;6;5.754046793;38.89499262;5.786460522;38.91569698;5.770253569;38.90534447;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Shakiso;Shakiso;GISCO OSM;0;1;1;0
5218;0;4;13.56312619;39.46675103;13.57947779;39.4980519;13.56925799;39.48007282;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Safiya;Safiya;;;;;
5219;2;2;6.370033258;38.94209383;6.37814017;38.96250579;6.374086707;38.9522997;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Mejo;Mejo;GISCO OSM;1;1;1;1
5220;2;5;-14.90543734;39.62028897;-14.88085504;39.642534;-14.89478488;39.63215048;Mozambique;MOZ;0;1;Mozambique;MOZ;Africa;Eastern Africa;Muecate;Muecate;GISCO OSM;0;0;0;0
5221;2;4;14.17661032;39.55161513;14.19297846;39.57372104;14.18479433;39.56266757;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Enda Mariam Sion;Enda Mariam Sion;;;;;
5222;1;660;-6.986302972;38.97252094;-6.613262234;39.3670539;-6.821677074;39.20098391;Tanzania;TZA;0;1;Tanzania;TZA;Africa;Eastern Africa;Dar es Salaam;Dar es Salaam;GISCO OSM;1;1;1;124
5223;1;4;8.958970722;39.10918664;8.975222431;39.13988889;8.969128007;39.12440243;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Chefedonsa;Chefedonsa;GISCO OSM;0;1;1;0
5224;1;19;36.63574278;44.50535236;36.67970784;44.57207118;36.65402184;44.54114716;Iraq;IRQ;0;1;Iraq;IRQ;Asia;Western Asia;Soran;Soran;;;;;
5225;2;2;9.755641785;39.18413822;9.763774736;39.20486489;9.759708251;39.19450141;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Deneba;Deneba;GISCO OSM;0;0;0;0
5226;2;4;9.186520194;39.14407495;9.202775852;39.16530039;9.194647987;39.15468727;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Aleltu;Aleltu;GISCO OSM;0;0;0;0
5227;1;12;8.569011949;39.10496893;8.609625392;39.14515904;8.590672244;39.12572885;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Mojo;Mojo;GISCO OSM;0;1;1;0
5228;1;9;5.85939402;38.96024744;5.891810077;39.00028881;5.878753523;38.98394686;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Kibre Mengist;Kibre Mengist;GISCO OSM;0;1;1;0
5229;1;13;42.80087248;47.09807619;42.84633759;47.15176529;42.82080565;47.12512584;Russia;RUS;0;1;Russia;RUS;Europe;Eastern Europe;Buynaksk;Buynaksk;GISCO OSM;0;0;1;0
5230;1;11;13.4568513;39.51845845;13.48954934;39.56921424;13.47431481;39.54487306;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Quiha;Quiha;GISCO OSM;1;1;1;6
5231;2;2;10.69958786;39.26620476;10.71587236;39.2775945;10.70773007;39.27189928;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Derek' Amba;Derek' Amba;GISCO OSM;0;0;1;0
5232;1;5;10.41466273;39.24374134;10.43094146;39.27461651;10.42198812;39.25741589;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Degolo;Degolo;GISCO OSM;1;1;1;2
5233;1;6;13.23618392;39.50463462;13.26069872;39.52738445;13.24844121;39.5160086;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Adi Gudom;Adi Gudom;GISCO OSM;1;1;1;5
5234;1;19;-7.018746595;39.0529779;-6.953860211;39.10309722;-6.99462724;39.08226916;Tanzania;TZA;0;1;Tanzania;TZA;Africa;Eastern Africa;N/A;-;N/A;0;0;0;0
5235;1;5;13.77573068;39.59035486;13.8002667;39.61238736;13.78636283;39.60061174;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Wukro;Wukro;GISCO OSM;0;0;0;0
5236;1;17;7.92753461;39.11445368;7.984358459;39.14695435;7.953558604;39.12985843;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Asella;Asella;GISCO OSM;1;1;1;6
5237;1;7;12.77057975;39.52045251;12.79507696;39.56098631;12.78049518;39.54016478;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Maychew;Maychew;GISCO OSM;0;0;1;0
5238;1;6;12.49300776;39.50483704;12.52565733;39.53521759;12.50933235;39.5183395;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Korem;Korem;GISCO OSM;0;0;1;0
5239;1;5;7.740848711;39.14423533;7.765197234;39.16523698;7.754646141;39.15559937;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Sagure;Sagure;GISCO OSM;0;1;1;0
5240;2;5;6.515965238;39.07962685;6.548396761;39.10083615;6.531370111;39.09300161;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;N/A;-;N/A;1;1;1;2
5241;1;12;-6.62947911;39.08355421;-6.605153872;39.13444093;-6.616640733;39.10498752;Tanzania;TZA;0;1;Tanzania;TZA;Africa;Eastern Africa;DAR ES SALAAM;DAR ES SALAAM;;;;;
5242;2;2;6.580829092;39.1024079;6.597045561;39.11321551;6.588937301;39.1078114;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;N/A;-;N/A;0;1;1;0
5243;1;105;37.4991997;44.98921604;37.62285462;45.14905273;37.55163848;45.06428632;Iran;IRN;0;1;Iran;IRN;Asia;South-Central Asia;Urmia;Urmia;GISCO OSM;0;1;1;0
5244;1;6;9.316573491;39.27372854;9.34096054;39.30560463;9.328766934;39.29134236;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Shano;Shano;GISCO OSM;0;1;1;0
5245;2;4;9.649920309;39.30736381;9.666184322;39.32866847;9.658052278;39.31801573;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Ch'Engi Shet';Ch'Engi Shet';;;;;
5246;1;49;8.49591193;39.23093789;8.585257126;39.30436245;8.537931354;39.27193573;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Adama;Adama;GISCO OSM;1;1;1;23
5247;1;21;34.16213662;43.83838309;34.21428947;43.91136538;34.18966022;43.87439334;Iraq;IRQ;0;1;Iraq;IRQ;Asia;Western Asia;Samarra;Samarra;GISCO OSM;1;1;1;7
5248;1;7;12.3950685;39.54624364;12.42771335;39.57815076;12.41547135;39.56036707;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Alamata;Alamata;GISCO OSM;0;1;1;0
5249;1;30;-5.122115547;39.06768547;-5.057316115;39.12891319;-5.088635529;39.10025781;Tanzania;TZA;0;1;Tanzania;TZA;Africa;Eastern Africa;Tanga;Tanga;GISCO OSM;1;1;1;28
5250;1;127;42.88271867;47.34181477;43.02832315;47.58744846;42.96413959;47.47874243;Russia;RUS;0;1;Russia;RUS;Europe;Eastern Europe;Makhachkala;Makhachkala;GISCO OSM;1;1;1;58
5251;1;5;8.122371877;39.22642967;8.146729063;39.24798166;8.136174213;39.23629899;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Itiya;Itiya;GISCO OSM;0;0;1;0
5252;1;8;6.961970821;39.16198344;6.986302972;39.1928922;6.975150676;39.17853331;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Dodolla;Dodolla;GISCO OSM;1;1;1;5
5253;1;55;40.62375619;46.29799062;40.7315183;46.3965665;40.68064973;46.34922901;Azerbaijan;AZE;0;1;Azerbaijan;AZE;Asia;Western Asia;Ganja;Ganja;GISCO OSM;1;1;1;31
5254;1;7;7.09174792;39.17876448;7.116082677;39.20969463;7.103915237;39.19688008;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Asassa;Asassa;GISCO OSM;1;1;1;7
5255;1;16;3.494707691;39.03856444;3.55945614;39.06916291;3.529105089;39.05318618;Ethiopia;ETH;1;2;Ethiopia;;;;;;;;;;
5256;2;3;13.85752125;39.73104157;13.88206057;39.74379978;13.86979079;39.73741987;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Ekda Gaber;Ekda Gaber;;;;;
5257;1;5;10.57746471;39.4279247;10.60188785;39.449386;10.58804798;39.43784052;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Haro;Haro;;;;;
5258;1;5;12.78691112;39.63271206;12.81140893;39.65535868;12.8007931;39.64317964;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Passo Saefti;Passo Saefti;;;;;
5259;1;109;35.38226003;44.31278963;35.53088572;44.44641418;35.44204278;44.38589659;Iraq;IRQ;0;1;Iraq;IRQ;Asia;Western Asia;Kirkuk;Kirkuk;GISCO OSM;1;1;1;29
5260;1;7;7.513621561;39.24128332;7.546079764;39.26315976;7.528111716;39.25283965;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Bekoji;Bekoji;GISCO OSM;0;1;1;0
5261;1;7;8.317245348;39.29908804;8.341607122;39.33022562;8.329426162;39.31727407;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Dera;Dera;GISCO OSM;0;0;1;0
5262;1;94;-6.232223205;39.1823596;-6.045796312;39.28471973;-6.161685019;39.22843183;Tanzania;TZA;0;1;Tanzania;TZA;Africa;Eastern Africa;Zanzibar City;Zanzibar City;GISCO OSM;1;1;1;28
5263;1;11;11.81587838;39.57267817;11.84849614;39.61530795;11.82959248;39.59366483;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Weldiya;Weldiya;GISCO OSM;0;0;1;0
5264;2;2;10.21934324;39.4403196;10.2356181;39.45164462;10.22748063;39.44598177;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;T'Edo Ber;T'Edo Ber;GISCO OSM;0;0;0;0
5265;1;8;12.13396558;39.61233461;12.16659805;39.64494152;12.15130139;39.63088517;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Kobo;Kobo;GISCO OSM;1;1;1;2
5266;2;3;11.25345213;39.54394654;11.27789655;39.55612043;11.26567424;39.55003275;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Kuta Ber;Kuta Ber;GISCO OSM;1;1;0;1
5267;1;7;8.138609938;39.33785311;8.162967501;39.36945347;8.150788649;39.35365244;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Huruta;;;;;;
5268;2;5;11.49793239;39.59522652;11.52238485;39.61755953;11.51178869;39.6055235;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Uccialli;Uccialli;GISCO OSM;0;1;1;0
5269;1;6;-13.39146033;39.77234727;-13.37511365;39.8044623;-13.38328693;39.78840419;Mozambique;MOZ;0;1;Mozambique;MOZ;Africa;Eastern Africa;Chiure-Sede;Chiure-Sede;GISCO OSM;0;0;1;0
5270;1;7;8.918342665;39.40754262;8.942719291;39.43932902;8.9305309;39.42343493;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Arerti;Arerti;GISCO OSM;1;1;1;3
5271;1;38;33.31200404;43.74098218;33.38128422;43.82178755;33.34755311;43.78200265;Iraq;IRQ;0;1;Iraq;IRQ;Asia;Western Asia;Fallujah;Fallujah;GISCO OSM;1;1;1;13
5272;0;1;13.98022778;39.86604974;13.9884091;39.87709065;13.98431842;39.87157007;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Passo Di Senafe;Passo Di Senafe;;;;;
5273;2;3;-14.3812446;39.90783369;-14.36487124;39.9290876;-14.37169342;39.91706554;Mozambique;MOZ;0;1;Mozambique;MOZ;Africa;Eastern Africa;Nacaroa;Nacaroa;GISCO OSM;0;0;0;0
5274;1;5;-14.9300207;39.97052413;-14.91363167;40.00204075;-14.92264558;39.98794364;Mozambique;MOZ;0;1;Mozambique;MOZ;Africa;Eastern Africa;Namialo;Namialo;GISCO OSM;0;0;0;0
5275;0;2;13.8002667;39.8570816;13.80844559;39.87826548;13.80435613;39.86767336;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Aadi Noia;Aadi Noia;GISCO OSM;0;0;0;0
5276;1;7;11.65281177;39.64919478;11.68542214;39.67156757;11.66736979;39.65986395;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Mersa;Mersa;GISCO OSM;0;1;1;0
5277;1;29;11.09865579;39.60705095;11.18827087;39.65753151;11.14374293;39.63338465;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Dessie;Dessie;GISCO OSM;1;1;1;17
5278;1;6;8.650240503;39.42010335;8.674610374;39.44177781;8.662425363;39.4309398;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Welenchete;Welenchete;GISCO OSM;0;0;1;0
5279;1;17;9.649920309;39.49979398;9.69871325;39.55249018;9.673120536;39.52783136;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Debre Birhan;Debre Birhan;GISCO OSM;1;1;1;14
5280;2;2;-14.75795961;39.9703229;-14.74157556;39.98236921;-14.74976752;39.97634565;Mozambique;MOZ;0;1;Mozambique;MOZ;Africa;Eastern Africa;Netia;Netia;GISCO OSM;0;0;0;0
5281;2;3;5.770253569;39.29604587;5.786460522;39.31641168;5.779707603;39.30778111;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Konkoma;Konkoma;GISCO OSM;0;0;0;0
5282;2;1;10.54490169;39.59675975;10.55304232;39.60749;10.548972;39.60212477;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Rabel;Rabel;;;;;
5283;2;4;7.383797993;39.38499356;7.408138792;39.40549915;7.395968328;39.39524623;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Siltana;Siltana;GISCO OSM;0;0;0;0
5284;2;8;11.28604487;39.66929125;11.32678779;39.69158185;11.30947178;39.68126239;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Hyke;Hyke;GISCO OSM;1;1;1;1
5285;2;2;10.87059193;39.64322814;10.88687997;39.65465579;10.87873591;39.64894161;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Degaga;Degaga;GISCO OSM;0;0;0;0
5286;1;5;6.994413797;39.38376544;7.018746595;39.40508238;7.008202323;39.39350538;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Adaba;Adaba;GISCO OSM;1;1;1;2
5287;1;29;42.85543211;47.58083369;42.91910775;47.67328336;42.88193451;47.62950863;Russia;RUS;0;1;Russia;RUS;Europe;Eastern Europe;Kaspiysk;Kaspiysk;GISCO OSM;1;1;1;26
5288;2;4;8.268523537;39.48638294;8.284763884;39.50747299;8.276643679;39.49692758;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Sire;Sire;GISCO OSM;0;0;1;0
5289;1;22;11.04163349;39.70047564;11.10680218;39.75967543;11.07754964;39.73057873;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Kombolcha;Kombolcha;GISCO OSM;1;1;1;8
5290;2;4;10.30072073;39.64814701;10.31699719;39.6695692;10.30885892;39.65885768;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Mehal Meda;Mehal Meda;GISCO OSM;1;1;1;4
5291;2;3;9.942719006;39.62085212;9.958988516;39.64221413;9.952209516;39.6299557;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Salla Dingai;Salla Dingai;GISCO OSM;0;0;0;0
5292;1;5;7.610998973;39.47749321;7.627229361;39.50851434;7.619925657;39.49104302;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Gobesa;Gobesa;GISCO OSM;0;1;1;0
5293;2;4;10.11356441;39.65390159;10.12983721;39.67529286;10.12170077;39.66459681;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Zeramel;Zeramel;;;;;
5294;2;3;5.543374625;39.38625697;5.55957914;39.40660426;5.550126485;39.39487404;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Uaddara;Uaddara;GISCO OSM;0;1;1;0
5295;2;2;-15.83216852;40.21967292;-15.81575237;40.2319109;-15.82396038;40.22579149;Mozambique;MOZ;0;1;Mozambique;MOZ;Africa;Eastern Africa;N/A;-;N/A;0;0;0;0
5296;2;3;11.32678779;39.76227933;11.35123461;39.77448045;11.3390111;39.76837915;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Mistima;Mistima;GISCO OSM;0;1;1;0
5297;2;4;7.797662772;39.50830306;7.813895903;39.52932085;7.805779307;39.51881158;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Ticho;Ticho;GISCO OSM;0;0;0;0
5298;1;19;38.41077147;45.72438353;38.45513138;45.81727207;38.43295014;45.77350181;Iran;IRN;0;1;Iran;IRN;Asia;South-Central Asia;Marand;Marand;GISCO OSM;0;0;1;0
5299;0;1;12.37874666;39.87726742;12.38690753;39.88816156;12.38282708;39.88271437;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;N/A;-;N/A;0;0;0;0
5300;1;3;8.049303707;39.54377813;8.065540641;39.56434627;8.058775221;39.55557197;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Deksis;Deksis;GISCO OSM;0;0;0;0
5301;1;7;10.89502413;39.77775545;10.93574616;39.79928481;10.91654836;39.78899988;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Harbu;Harbu;GISCO OSM;0;0;0;0
5302;1;13;36.67091407;45.11942968;36.72368234;45.16842626;36.69560522;45.14623923;Iran;IRN;0;1;Iran;IRN;Asia;South-Central Asia;Piranshahr;Piranshahr;GISCO OSM;0;0;1;0
5303;2;4;10.69144573;39.76986374;10.70773007;39.79135551;10.69958786;39.78060919;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;N/A;-;N/A;0;0;0;0
5304;1;5;9.836974723;39.74388429;9.861376096;39.77530236;9.847548567;39.75977427;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Debre Sina;Debre Sina;;;;;
5305;2;27;33.68463072;44.1578779;33.74534832;44.2892797;33.72205526;44.23228473;Iraq;IRQ;0;1;Iraq;IRQ;Asia;Western Asia;Qaryat ath Thair;Qaryat ath Thair;;;;;
5306;1;5;7.854479787;39.62202233;7.878830846;39.64305159;7.865031845;39.63167656;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Robe;Robe;GISCO OSM;0;1;1;0
5307;1;4;8.374090392;39.67374314;8.390332416;39.69485449;8.382211371;39.68429843;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Arboye;Arboye;GISCO OSM;0;0;1;0
5308;0;1;12.14212355;39.97658596;12.15028162;39.9874609;12.14620257;39.98202332;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Ch'Erch'Er;Ch'Erch'Er;GISCO OSM;0;0;0;0
5309;1;24;35.49590567;44.80231667;35.5483779;44.87338556;35.521047;44.83899247;Iraq;IRQ;0;1;Iraq;IRQ;Asia;Western Asia;Chamchamal;Chamchamal;GISCO OSM;1;1;1;4
5310;1;6;10.70773007;39.86196121;10.7321572;39.88412186;10.71994354;39.87304068;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Kemse;Kemse;GISCO OSM;1;1;1;4
5311;2;2;6.4024612;39.58466325;6.418675467;39.59545647;6.410568309;39.59005956;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Ch'Iri;Ch'Iri;;;;;
5312;1;16;34.86723582;44.59195126;34.91083455;44.64888706;34.88794413;44.62363609;Iraq;IRQ;0;1;Iraq;IRQ;Asia;Western Asia;Tuz Khormato;Tuz Khormato;GISCO OSM;0;1;1;0
5313;1;13;33.44192146;44.13084288;33.47657849;44.17824915;33.45958256;44.15456451;Iraq;IRQ;0;1;Iraq;IRQ;Asia;Western Asia;Saab Al Bour;Saab Al Bour;GISCO OSM;0;0;1;0
5314;1;787;33.03509018;44.0788578;33.49390896;44.56068794;33.3214056;44.38012986;Iraq;IRQ;0;1;Iraq;IRQ;Asia;Western Asia;Baghdad;Baghdad;GISCO OSM;2;3;3;527
5315;1;4;7.968122766;39.67895142;7.984358459;39.69999962;7.976240581;39.68947514;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Kula;Kula;GISCO OSM;1;0;0;3
5316;1;7;-14.9300207;40.28455962;-14.90543734;40.32722182;-14.91655825;40.30113326;Mozambique;MOZ;0;1;Mozambique;MOZ;Africa;Eastern Africa;Monapo;Monapo;GISCO OSM;1;1;1;4
5317;1;14;36.94369719;45.34284291;36.97011498;45.41820714;36.95690566;45.38543671;Iran;IRN;0;1;Iran;IRN;Asia;South-Central Asia;Naqadeh;Naqadeh;GISCO OSM;0;0;1;0
5318;1;6;5.324630136;39.55783381;5.348933585;39.58816996;5.335431623;39.57461545;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Negele;Negele;GISCO OSM;0;0;1;0
5319;1;26;59.58476551;60.51067542;59.62645621;60.64174937;59.60560852;60.5797288;Russia;RUS;0;1;Russia;RUS;Europe;Eastern Europe;Serov;Serov;GISCO OSM;1;1;1;25
5320;2;24;33.60658896;44.20838471;33.6672858;44.29218727;33.63874183;44.24015792;Iraq;IRQ;0;1;Iraq;IRQ;Asia;Western Asia;Al Mushahidah;Al Mushahidah;GISCO OSM;1;1;1;7
5321;2;4;8.642117347;39.74112519;8.658363726;39.76228056;8.650240503;39.75170249;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Bole;Bole;GISCO OSM;0;0;0;0
5322;2;11;33.57191229;44.21135114;33.60658896;44.26435379;33.58964402;44.23580401;Iraq;IRQ;0;1;Iraq;IRQ;Asia;Western Asia;Hamadi al Hamad;Hamadi al Hamad;;;;;
5323;1;11;-4.312293103;39.55038514;-4.263714889;39.58037027;-4.286163765;39.56531894;Kenya;KEN;0;1;Kenya;KEN;Africa;Eastern Africa;Ukunda;Ukunda;GISCO OSM;0;0;0;0
5324;0;2;3.454240782;39.53635492;3.462334111;39.55654118;3.458287443;39.54644796;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Erestino;Erestino;GISCO OSM;1;1;1;2
5325;1;18;41.15421841;47.15018263;41.22626853;47.20621852;41.18973942;47.17470521;Azerbaijan;AZE;0;1;Azerbaijan;AZE;Asia;Western Asia;Sheki;Sheki;GISCO OSM;0;1;1;0
5326;1;48;33.42459491;44.2172521;33.53724087;44.30923225;33.52424081;44.28623721;Iraq;IRQ;0;1;Iraq;IRQ;Asia;Western Asia;Hamdi al Bajaji;Hamdi al Bajaji;;;;;
5327;2;3;10.54490169;39.92950563;10.56118304;39.95032469;10.55168554;39.93845198;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Chaffa Robit;Chaffa Robit;GISCO OSM;0;0;0;0
5328;1;6;9.983393362;39.88577891;10.00779891;39.90777289;9.995596048;39.89677507;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Shoa Robit;Shoa Robit;GISCO OSM;0;1;1;0
5329;1;133;-4.134178698;39.57137553;-3.980364982;39.73223168;-4.03815794;39.65620928;Kenya;KEN;0;1;Kenya;KEN;Africa;Eastern Africa;Mombasa;Mombasa;GISCO OSM;1;1;1;61
5330;1;20;40.749485;46.96948538;40.77643844;47.0801913;40.76430888;47.03136212;Azerbaijan;AZE;0;1;Azerbaijan;AZE;Asia;Western Asia;Mingachevir;Mingachevir;GISCO OSM;1;1;1;18
5331;0;12;33.68463072;44.29491972;33.73667339;44.3424205;33.70775933;44.32099954;Iraq;IRQ;0;1;Iraq;IRQ;Asia;Western Asia;Mahmud al Husain;Mahmud al Husain;;;;;
5332;1;110;32.55990829;43.95866062;32.68077293;44.13357692;32.61625181;44.03156481;Iraq;IRQ;0;1;Iraq;IRQ;Asia;Western Asia;Karbala;Karbala;GISCO OSM;1;1;1;30
5333;1;5;11.18012361;40.00218673;11.20456566;40.02446582;11.19071506;40.01419604;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Bati;Bati;GISCO OSM;0;0;1;0
5334;1;7;10.33327397;39.94296911;10.35768975;39.97448547;10.34315646;39.95742394;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Ataye;Ataye;GISCO OSM;0;1;1;0
5335;2;3;7.813895903;39.77064714;7.830129275;39.79119629;7.82336534;39.78243485;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Habe;Habe;GISCO OSM;0;0;0;0
5336;1;4;8.479668207;39.821068;8.49591193;39.84219979;8.487790036;39.83163351;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Abomsa;Abomsa;GISCO OSM;0;0;0;0
5337;1;60;33.58924997;44.31182946;33.69330367;44.43751752;33.64083734;44.38409996;Iraq;IRQ;0;1;Iraq;IRQ;Asia;Western Asia;At Tarimiyah;At Tarimiyah;GISCO OSM;1;1;1;11
5338;2;4;42.50111392;47.83207142;42.5192658;47.86490556;42.51018961;47.84848637;Russia;RUS;0;1;Russia;RUS;Europe;Eastern Europe;Sagasi-Deybuk;Sagasi-Deybuk;;;;;
5339;1;14;54.6760685;55.77556349;54.71578802;55.86319638;54.69663576;55.8209949;Russia;RUS;0;1;Russia;RUS;Europe;Eastern Europe;??????;??????;GISCO OSM;0;1;0;0
5340;1;5;10.29258262;39.98009492;10.32513554;40.00152634;10.3080451;39.98836052;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Sambatee;Sambatee;GISCO OSM;0;0;1;0
