X.U.FEFF.ID_HDC_G0;QA2_1V;AREA;BBX_LATMN;BBX_LONMN;BBX_LATMX;BBX_LONMX;GCPNT_LAT;GCPNT_LON;CTR_MN_NM;CTR_MN_ISO;XBRDR;XCTR_NBR;XC_NM_LST;XC_ISO_LST;GRGN_L1;GRGN_L2;UC_NM_MN;UC_NM_LST;UC_NM_SRC;H75_NBR;H90_NBR;H00_NBR;H75_AREA;H90_AREA;H00_AREA;E_BM_NM_LST;E_SL_LST;EL_AV_ALS;E_KG_NM_LST;E_RB_NM_LST;E_WR_P_90;E_WR_P_00;E_WR_P_14;E_WR_T_90;E_WR_T_00;E_WR_T_14
91;1;15;20.78270748;-103.5148624;20.8159018;-103.4489229;20.80124064;-103.4833789;Mexico;MEX;0;1;Mexico;MEX;Latin America and the Caribbean;Central America;Tesist n;Tesist n;GISCO OSM;0;0;1;0;0;15;Tropical and Subtropical Dry Broadleaf Forests;Regosols;1599.319583;Mild temperate with dry winter, and  Hot summer;Santiago;918.7250061;884.5;912.2250061;20.76769018;20.85778093;21.16499996
92;1;20;17.95433292;-102.2455689;18.01204113;-102.1823118;17.97700314;-102.2182074;Mexico;MEX;0;1;Mexico;MEX;Latin America and the Caribbean;Central America;L zaro C rdenas;L zaro C rdenas;GISCO OSM;0;1;1;0;18;19;Tropical and Subtropical Dry Broadleaf Forests;Cambisols;18.97651739;Steppe (semi-arid), and  Hot arid;NAN;1000.75;1019.350037;994.5249786;28.93260956;28.94807625;29.35568523
93;1;91;23.98283;-104.7201947;24.07492561;-104.5703473;24.02823065;-104.6492757;Mexico;MEX;0;1;Mexico;MEX;Latin America and the Caribbean;Central America;Durango;Durango;GISCO OSM;1;1;1;53;85;87;Deserts and Xeric Shrublands;Regosols;1891.554125;Steppe (semi-arid), and  Hot arid;San Pedro;614.4250031;495.725029;561.2000046;15.85866809;16.10905838;16.2970469
94;1;23;19.06031102;-102.3832967;19.11816183;-102.3261583;19.0913914;-102.353524;Mexico;MEX;0;1;Mexico;MEX;Latin America and the Caribbean;Central America;Apatzing n;Apatzing n;GISCO OSM;0;1;1;0;20;22;Tropical and Subtropical Dry Broadleaf Forests;Vertisols;344.0582052;Steppe (semi-arid), and  Hot arid;NAN;1027.575012;1150.600052;1215.100021;21.92720604;22.02805519;22.35401964
95;1;13;20.02827736;-102.7480313;20.07797693;-102.6998367;20.05344498;-102.7204716;Mexico;MEX;0;1;Mexico;MEX;Latin America and the Caribbean;Central America;Sahuayo de Morelos;Sahuayo de Morelos;GISCO OSM;0;0;0;0;0;0;Tropical and Subtropical Dry Broadleaf Forests;Vertisols;1552.899425;Mild temperate with dry winter, and  Hot summer;Santiago;709.6750031;715.2000122;754.3000183;18.77650213;18.91661549;19.22799635
96;1;17;20.3265652;-102.7939145;20.37630105;-102.7489689;20.35118856;-102.77091;Mexico;MEX;0;1;Mexico;MEX;Latin America and the Caribbean;Central America;Ocotl n;Ocotl n;GISCO OSM;1;1;1;12;14;16;Tropical and Subtropical Dry Broadleaf Forests;Phaeozems;1531.365368;Mild temperate with dry winter, and  Hot summer;Santiago;709.6750031;715.2000122;754.3000183;18.77650213;18.91661549;19.22799635
97;1;33;28.37449476;-106.9139555;28.43394373;-106.8110932;28.40601915;-106.8616909;Mexico;MEX;0;1;Mexico;MEX;Latin America and the Caribbean;Central America;Cuauht‚moc;Cuauht‚moc;GISCO OSM;0;0;1;0;0;26;Deserts and Xeric Shrublands;Phaeozems;2056.443179;Steppe (semi-arid), and  Cold arid;NAN;473.625;358.6250153;494.0250092;15.30017138;16.17335129;16.83978462
98;1;42;37.08463194;-113.6758268;37.14632182;-113.5082122;37.11295658;-113.5936844;United States;USA;0;1;United States;USA;Northern America;Northern America;St. George;St. George;GISCO OSM;0;0;0;0;0;0;Deserts and Xeric Shrublands;Regosols;845.9334728;Desert (arid), and  Cold arid;Colorado River (Pacific Ocean);249.8750076;220.8250046;301.7500076;11.34383178;12.02462769;12.776438
99;1;14;17.63294655;-101.5780819;17.66589912;-101.5089996;17.64765723;-101.5458303;Mexico;MEX;0;1;Mexico;MEX;Latin America and the Caribbean;Central America;Zihuatanejo;Zihuatanejo;GISCO OSM;0;0;1;0;0;11;Tropical and Subtropical Dry Broadleaf Forests;Cambisols;78.70986648;Tropical savannah with dry summer;NAN;1055.150009;1010.175018;966.2250366;28.61726666;28.62831593;29.01891041
100;1;14;20.7993043;-102.7832965;20.83250001;-102.7277773;20.81708737;-102.756514;Mexico;MEX;0;1;Mexico;MEX;Latin America and the Caribbean;Central America;Tepatitl n;Tepatitl n;GISCO OSM;0;0;1;0;0;14;Tropical and Subtropical Coniferous Forests;Phaeozems;1807.540708;Mild temperate with dry winter, and  Hot summer;Santiago;843.3250275;808.9250183;862.0500336;18.9055829;19.07671881;19.35281324
102;1;14;19.92889616;-102.3416818;19.97030209;-102.2898475;19.94959861;-102.3118818;Mexico;MEX;0;1;Mexico;MEX;Latin America and the Caribbean;Central America;Jacona de Plancarte;Jacona de Plancarte;GISCO OSM;0;0;1;0;0;14;Tropical and Subtropical Dry Broadleaf Forests;Phaeozems;1611.217912;Steppe (semi-arid), and  Hot arid;Santiago;849.2000122;910.0000153;975.3500061;16.4978323;16.60045767;16.87845325
103;1;17;30.37741158;-107.9313275;30.43730561;-107.8691312;30.40786017;-107.9012985;Mexico;MEX;0;1;Mexico;MEX;Latin America and the Caribbean;Central America;Nuevo Casas Grandes;Nuevo Casas Grandes;GISCO OSM;0;0;0;0;0;0;Deserts and Xeric Shrublands;Phaeozems;1455.234816;Desert (arid), and  Hot arid;NAN;330.8750076;232.2750053;319.2000046;16.95799875;17.78427744;18.41209316
104;1;28;26.90917594;-105.7268444;26.95987309;-105.6362257;26.93301459;-105.6781981;Mexico;MEX;0;1;Mexico;MEX;Latin America and the Caribbean;Central America;Hidalgo del Parral;Hidalgo del Parral;GISCO OSM;1;1;1;15;27;28;Deserts and Xeric Shrublands;Phaeozems;1758.488871;Steppe (semi-arid), and  Cold arid;Bravo;539.7750168;455.9250107;587.6500015;16.5694313;17.17259979;17.52714825
105;1;23;19.96202057;-102.3168491;20.01171216;-102.2409413;19.99028643;-102.2813097;Mexico;MEX;0;1;Mexico;MEX;Latin America and the Caribbean;Central America;Zamora;Zamora;GISCO OSM;1;1;1;14;19;20;Tropical and Subtropical Dry Broadleaf Forests;Phaeozems;1568.774898;Steppe (semi-arid), and  Hot arid;Santiago;849.2000122;910.0000153;975.3500061;16.4978323;16.60045767;16.87845325
106;1;53;19.36618167;-102.0974173;19.44061559;-101.9946586;19.41166753;-102.0460476;Mexico;MEX;0;1;Mexico;MEX;Latin America and the Caribbean;Central America;Uruapan;Uruapan;GISCO OSM;1;1;1;26;42;48;Tropical and Subtropical Coniferous Forests;Andosols;1644.216372;Mild temperate with dry summer, and  Hot summer;NAN;1027.575012;1150.600052;1215.100021;21.92720604;22.02805519;22.35401964
107;1;11;20.69143743;-102.366975;20.72462411;-102.3149856;20.70539058;-102.3433445;Mexico;MEX;0;1;Mexico;MEX;Latin America and the Caribbean;Central America;Arandas;Arandas;GISCO OSM;0;0;0;0;0;0;Tropical and Subtropical Dry Broadleaf Forests;Vertisols;2070.214868;Mild temperate with dry winter, and  Warm summer;Santiago;752.7500153;727.2250061;803.5500183;18.3522439;18.50044489;18.68639755
108;1;24;20.30998793;-102.060097;20.38459096;-102.0047895;20.3503962;-102.0272955;Mexico;MEX;0;1;Mexico;MEX;Latin America and the Caribbean;Central America;La Piedad de Cabadas;La Piedad de Cabadas;GISCO OSM;0;0;1;0;0;16;Tropical and Subtropical Dry Broadleaf Forests;Vertisols;1707.316345;Mild temperate with dry winter, and  Hot summer;Santiago;738.5250092;779.5249939;823.4500275;19.65464115;19.80317831;20.02447987
109;1;12;21.23106744;-102.3634971;21.2642998;-102.3110949;21.24699092;-102.3344393;Mexico;MEX;0;1;Mexico;MEX;Latin America and the Caribbean;Central America;San Juan de los Lagos;San Juan de los Lagos;GISCO OSM;0;0;0;0;0;0;Tropical and Subtropical Dry Broadleaf Forests;Vertisols;1750.588495;Mild temperate with dry summer, and  Hot summer;Santiago;646.625;610.0250168;672.6500244;18.67893839;18.87887001;18.92068958
110;1;15;19.48197339;-101.6296944;19.53988107;-101.5857895;19.51092624;-101.6077321;Mexico;MEX;0;1;Mexico;MEX;Latin America and the Caribbean;Central America;P tzcuaro;P tzcuaro;GISCO OSM;0;0;0;0;0;0;Tropical and Subtropical Coniferous Forests;Andosols;2183.854748;Mild temperate with dry summer, and  Warm summer;NAN;823.6750183;868.3250275;948.6500092;16.4132266;16.58244944;16.80948114
111;1;165;28.56987466;-106.1708491;28.75688844;-105.9825024;28.65844574;-106.0883967;Mexico;MEX;0;1;Mexico;MEX;Latin America and the Caribbean;Central America;Chihuahua;Chihuahua;GISCO OSM;1;1;1;116;141;163;Deserts and Xeric Shrublands;Regosols;1472.159741;Steppe (semi-arid), and  Hot arid;NAN;481.8250122;381.5500107;500.9250183;15.81297874;16.79968643;17.38177633
113;1;29;23.16343237;-102.9113245;23.20519162;-102.8297969;23.18200743;-102.8703544;Mexico;MEX;0;1;Mexico;MEX;Latin America and the Caribbean;Central America;Fresnillo;Fresnillo;GISCO OSM;0;1;1;0;22;25;Deserts and Xeric Shrublands;Kastanozems;2197.663366;Steppe (semi-arid), and  Cold arid;NAN;476.7500076;364.375;435.125;16.11152792;16.29630852;16.22327375
116;1;110;19.6557202;-101.2898845;19.77159123;-101.1248243;19.70733153;-101.1995103;Mexico;MEX;0;1;Mexico;MEX;Latin America and the Caribbean;Central America;Morelia;Morelia;GISCO OSM;1;1;1;85;90;102;Tropical and Subtropical Dry Broadleaf Forests;Andosols;1932.07737;Mild temperate with dry winter, and  Warm summer;NAN;692.3500214;738.4000092;824.6750183;17.26302099;17.4794879;17.59406519
117;1;32;28.15379448;-105.5030684;28.21319677;-105.4223505;28.18588077;-105.463159;Mexico;MEX;0;1;Mexico;MEX;Latin America and the Caribbean;Central America;Delicias;Delicias;GISCO OSM;0;1;1;0;30;30;Deserts and Xeric Shrublands;Calcisols;1182.401763;Desert (arid), and  Hot arid;Bravo;310.7250061;255.8250046;321.5499954;18.72241354;19.56073189;19.93508577
118;1;21;21.33908305;-101.9617847;21.38063558;-101.8852192;21.36065023;-101.9273176;Mexico;MEX;0;1;Mexico;MEX;Latin America and the Caribbean;Central America;Lagos de Moreno;Lagos de Moreno;GISCO OSM;0;1;1;0;16;20;Deserts and Xeric Shrublands;Vertisols;1899.460716;Steppe (semi-arid), and  Hot arid;Santiago;572.8250275;545.5000076;615.8000259;18.258255;18.48561716;18.45993662
119;1;190;21.04834029;-101.7751254;21.21445233;-101.5737241;21.1239562;-101.6665674;Mexico;MEX;0;1;Mexico;MEX;Latin America and the Caribbean;Central America;Le¢n;Le¢n;GISCO OSM;1;2;1;118;157;172;Tropical and Subtropical Dry Broadleaf Forests;Vertisols;1845.106183;Steppe (semi-arid), and  Hot arid;Santiago;572.8250275;545.5000076;615.8000259;18.258255;18.48561716;18.45993662
121;1;62;20.63336737;-101.4001854;20.73292122;-101.2995324;20.67618318;-101.3555172;Mexico;MEX;0;1;Mexico;MEX;Latin America and the Caribbean;Central America;Irapuato;Irapuato;GISCO OSM;1;1;1;34;51;54;Tropical and Subtropical Dry Broadleaf Forests;Vertisols;1724.391624;Steppe (semi-arid), and  Hot arid;Santiago;672.4499817;644.7750092;732.3500061;19.57589722;19.83173609;19.78530264
122;1;141;16.79341895;-99.97237909;16.94146584;-99.79050692;16.86769935;-99.86174779;Mexico;MEX;0;1;Mexico;MEX;Latin America and the Caribbean;Central America;Acapulco;Acapulco;GISCO OSM;1;1;1;88;93;112;Tropical and Subtropical Dry Broadleaf Forests;Cambisols;100.3116149;Tropical savannah with dry winter;NAN;1711.025055;1485.050018;1430.650024;27.14569092;27.15432501;27.55317354
123;1;14;20.9238026;-101.4552361;20.96531077;-101.4066344;20.94633506;-101.4299384;Mexico;MEX;0;1;Mexico;MEX;Latin America and the Caribbean;Central America;Silao;Silao;GISCO OSM;0;0;1;0;0;11;Tropical and Subtropical Dry Broadleaf Forests;Vertisols;1781.382506;Steppe (semi-arid), and  Hot arid;Santiago;672.4499817;644.7750092;732.3500061;19.57589722;19.83173609;19.78530264
124;1;15;20.36801132;-101.2187437;20.40946169;-101.1668207;20.38763063;-101.1947096;Mexico;MEX;0;1;Mexico;MEX;Latin America and the Caribbean;Central America;Valle de Santiago;Valle de Santiago;GISCO OSM;0;0;1;0;0;14;Tropical and Subtropical Dry Broadleaf Forests;Phaeozems;1754.021051;Steppe (semi-arid), and  Hot arid;Santiago;643.3000183;650.875;741.125;19.25070333;19.48364258;19.55002928
125;1;34;20.53383833;-101.2343205;20.60018828;-101.1579889;20.57115882;-101.1956331;Mexico;MEX;0;1;Mexico;MEX;Latin America and the Caribbean;Central America;Salamanca;Salamanca;GISCO OSM;1;1;1;23;31;33;Tropical and Subtropical Dry Broadleaf Forests;Vertisols;1714.69026;Steppe (semi-arid), and  Hot arid;Santiago;672.4499817;644.7750092;732.3500061;19.57589722;19.83173609;19.78530264
127;1;28;20.95700878;-101.3061184;21.03173298;-101.2332438;21.01512673;-101.2514624;Mexico;MEX;0;1;Mexico;MEX;Latin America and the Caribbean;Central America;Guanajuato;Guanajuato;GISCO OSM;0;0;1;0;0;16;Tropical and Subtropical Coniferous Forests;Phaeozems;2005.56205;Mild temperate with dry winter, and  Warm summer;Santiago;672.4499817;644.7750092;732.3500061;19.57589722;19.83173609;19.78530264
128;1;10;20.45920774;-100.9787959;20.49237518;-100.9372409;20.47827868;-100.9577311;Mexico;MEX;0;1;Mexico;MEX;Latin America and the Caribbean;Central America;Cortazar;Cortazar;GISCO OSM;0;0;1;0;0;10;Tropical and Subtropical Dry Broadleaf Forests;Vertisols;1744.752115;Steppe (semi-arid), and  Hot arid;Santiago;681.7000122;665.7750244;770.4750061;18.01932764;18.26249599;18.30976105
129;1;13;20.00342982;-100.7435923;20.05312639;-100.7021127;20.02923306;-100.7228328;Mexico;MEX;0;1;Mexico;MEX;Latin America and the Caribbean;Central America;Ac mbaro;Ac mbaro;GISCO OSM;0;0;0;0;0;0;Tropical and Subtropical Dry Broadleaf Forests;Phaeozems;1886.045829;Mild temperate with dry winter, and  Warm summer;Santiago;681.7000122;665.7750244;770.4750061;18.01932764;18.26249599;18.30976105
130;1;12;25.50990338;-103.2657966;25.54354656;-103.2081432;25.52952813;-103.2362207;Mexico;MEX;0;1;Mexico;MEX;Latin America and the Caribbean;Central America;Matamoros;Matamoros;GISCO OSM;0;0;0;0;0;0;Deserts and Xeric Shrublands;Calcisols;1115.834134;Desert (arid), and  Hot arid;NAN;212.875;160.3750076;206.3500061;21.40587235;21.82421112;21.84509611
131;1;13;19.67227125;-100.5823995;19.7053753;-100.5209719;19.69105111;-100.5509703;Mexico;MEX;0;1;Mexico;MEX;Latin America and the Caribbean;Central America;Ciudad Hidalgo;Ciudad Hidalgo;GISCO OSM;0;0;1;0;0;13;Tropical and Subtropical Coniferous Forests;Phaeozems;2072.060158;Mild temperate with dry winter, and  Warm summer;NAN;944.9000092;955.6500092;1078.024994;15.7475872;15.97231913;16.07577181
132;1;65;20.48408306;-100.8775791;20.56701193;-100.7634983;20.53032974;-100.8204696;Mexico;MEX;0;1;Mexico;MEX;Latin America and the Caribbean;Central America;Celaya;Celaya;GISCO OSM;1;1;1;40;55;62;Tropical and Subtropical Dry Broadleaf Forests;Vertisols;1757.118152;Steppe (semi-arid), and  Hot arid;Santiago;608.9250183;581.2749939;671.2750092;18.96450424;19.20409918;19.14066744
133;1;84;46.98333063;-122.9760799;47.06742616;-122.7445592;47.02815322;-122.8640327;United States;USA;0;1;United States;USA;Northern America;Northern America;Olympia;Olympia;GISCO OSM;0;0;0;0;0;0;Temperate Coniferous Forests;Cambisols;54.62209888;Mild temperate with dry summer, and  Warm summer;NAN;1205.675049;1181.65004;1317.175049;10.8042028;10.57291484;11.60760069
134;1;18;19.41580285;-100.3974569;19.44888683;-100.3187143;19.43096602;-100.3543962;Mexico;MEX;0;1;Mexico;MEX;Latin America and the Caribbean;Central America;Zit cuaro;Zit cuaro;GISCO OSM;0;0;1;0;0;14;Tropical and Subtropical Coniferous Forests;Andosols;1952.525402;Mild temperate with dry winter, and  Hot summer;NAN;1216.575012;1051.250031;1152.75;18.6706481;18.8538723;19.03040743
135;1;17;21.13969314;-100.9664393;21.17291767;-100.9004296;21.15361778;-100.9319076;Mexico;MEX;0;1;Mexico;MEX;Latin America and the Caribbean;Central America;Dolores Hidalgo;Dolores Hidalgo;GISCO OSM;0;0;1;0;0;17;Deserts and Xeric Shrublands;Calcisols;1934.434106;Steppe (semi-arid), and  Hot arid;Santiago;484.8250046;468.0999985;544.8500061;17.97047949;18.21975565;18.05677462
136;1;35;17.5176306;-99.53529799;17.59175906;-99.46994173;17.55045749;-99.5044199;Mexico;MEX;0;1;Mexico;MEX;Latin America and the Caribbean;Central America;Chilpancingo;Chilpancingo;GISCO OSM;1;1;1;18;23;32;Tropical and Subtropical Dry Broadleaf Forests;Regosols;1338.25248;Tropical savannah with dry winter;NAN;977.6500092;872.1250153;861.4750214;23.38858223;23.43061256;23.74961519
137;1;18;20.89059921;-100.7752287;20.93210388;-100.7058787;20.911351;-100.742294;Mexico;MEX;0;1;Mexico;MEX;Latin America and the Caribbean;Central America;San Miguel de Allende;San Miguel de Allende;GISCO OSM;0;0;0;0;0;0;Deserts and Xeric Shrublands;Phaeozems;1956.157252;Steppe (semi-arid), and  Hot arid;;;;;;;
138;1;10;25.74548114;-103.0046065;25.77914954;-102.9574971;25.76063147;-102.9824098;Mexico;MEX;0;1;Mexico;MEX;Latin America and the Caribbean;Central America;San Pedro de las Colonias;San Pedro de las Colonias;GISCO OSM;0;0;0;0;0;0;Deserts and Xeric Shrublands;Calcisols;1102.443382;Desert (arid), and  Hot arid;NAN;242.3750076;185.8500061;235.4500008;21.26915312;21.53445673;21.45118093
139;1;161;20.51725256;-100.4855774;20.68314119;-100.3124969;20.60134744;-100.4139457;Mexico;MEX;0;1;Mexico;MEX;Latin America and the Caribbean;Central America;Quer‚taro;Quer‚taro;GISCO OSM;1;1;1;100;109;141;Tropical and Subtropical Dry Broadleaf Forests;Phaeozems;1865.705165;Steppe (semi-arid), and  Hot arid;Santiago;577.4750061;535.5750046;637.4250183;17.44909859;17.66351748;17.66873407
141;1;25;18.32544071;-99.57130295;18.37494455;-99.5065385;18.34903687;-99.53611753;Mexico;MEX;0;1;Mexico;MEX;Latin America and the Caribbean;Central America;Iguala;Iguala;GISCO OSM;0;1;1;0;21;24;Tropical and Subtropical Dry Broadleaf Forests;Regosols;772.8661226;Tropical savannah with dry winter;NAN;1275.350037;1106.725006;1139.575012;24.4913168;24.56008911;24.84773874
142;1;10;18.53999659;-99.63064927;18.57301428;-99.58939861;18.55650513;-99.61013652;Mexico;MEX;0;1;Mexico;MEX;Latin America and the Caribbean;Central America;Taxco;Taxco;GISCO OSM;0;0;0;0;0;0;Tropical and Subtropical Coniferous Forests;Regosols;1818.900129;Tropical savannah with dry winter;NAN;1484.425049;1302.650024;1432.75;19.43230295;19.55555582;19.80064774
144;1;166;22.06274558;-101.0509203;22.2209728;-100.8681549;22.15148295;-100.9591934;Mexico;MEX;0;1;Mexico;MEX;Latin America and the Caribbean;Central America;San Luis Potos¡;San Luis Potos¡;GISCO OSM;1;1;1;120;137;150;Deserts and Xeric Shrublands;Calcisols;1872.813061;Steppe (semi-arid), and  Cold arid;NAN;332.6500092;320.8000069;376.5000076;17.43369818;17.65351391;17.39531994
145;1;53;31.80158015;-106.6006003;31.87902748;-106.49594;31.84208675;-106.5494939;United States;USA;0;1;United States;USA;Northern America;Northern America;Sunland Park;Sunland Park;GISCO OSM;0;0;1;0;0;51;Deserts and Xeric Shrublands;Calcisols;1217.157998;Desert (arid), and  Cold arid;Bravo;261.5000076;175.0750008;224.1000061;17.23944712;18.01172972;18.52583599
146;1;374;19.20908587;-99.79897486;19.39099154;-99.4452997;19.29244605;-99.62317247;Mexico;MEX;0;1;Mexico;MEX;Latin America and the Caribbean;Central America;Toluca;Toluca;GISCO OSM;1;1;1;93;192;245;Deserts and Xeric Shrublands;Andosols;2648.434042;Mild temperate with dry winter, and  Warm summer;Santiago;1074.025055;943.5250244;1041.275055;13.50183916;13.68064618;13.86722136
147;1;40;32.26663485;-106.8204397;32.36147809;-106.7255254;32.31146516;-106.7696567;United States;USA;0;1;United States;USA;Northern America;Northern America;Las Cruces;Las Cruces;GISCO OSM;0;0;0;0;0;0;Deserts and Xeric Shrublands;Calcisols;1205.656703;Desert (arid), and  Cold arid;Bravo;327.2250023;221.6000023;269.4500084;15.27080441;16.02445769;16.49904346
